id;member_id;timestamp;amount
12374;1176;2009-06-12 14:06:36+02;20000
12375;866;2009-06-12 14:06:38+02;15000
12376;2576;2009-06-12 14:06:51+02;15000
12377;1880;2009-06-12 14:09:06+02;42600
12378;2855;2009-06-12 14:42:02+02;30000
12379;522;2009-06-12 15:09:27+02;10000
12380;2750;2009-06-13 11:45:04+02;10000
12381;558;2009-06-13 14:16:52+02;20000
12382;619;2009-06-13 14:17:04+02;30000
12383;1304;2009-06-13 14:17:17+02;50000
12384;1403;2009-06-13 14:17:29+02;50000
12385;1838;2009-06-14 19:13:11+02;15000
12386;17;2009-06-15 01:25:21+02;20000
12387;3191;2009-06-15 12:32:02+02;15000
12388;2869;2009-06-15 14:00:59+02;30000
12389;3227;2009-06-15 14:44:45+02;50000
12390;466;2009-06-15 14:45:03+02;12000
12391;2176;2009-06-15 14:45:09+02;15000
12392;757;2009-06-15 14:45:52+02;40000
12393;2926;2009-06-15 14:46:29+02;10000
12394;1794;2009-06-15 15:00:35+02;30000
12395;2335;2009-06-15 16:09:47+02;50000
12396;2216;2009-06-16 14:01:33+02;10000
12397;467;2009-06-16 14:33:37+02;30000
12398;1298;2009-07-16 18:06:07+02;5000
12399;1593;2009-07-16 18:06:14+02;5000
12400;2623;2009-07-29 18:35:15+02;-3500
12401;1089;2009-07-29 18:35:42+02;3500
12402;1089;2009-07-29 18:36:04+02;6195
12403;1834;2009-07-29 18:37:19+02;-3500
12404;1089;2009-07-29 18:37:45+02;3500
12405;420;2009-08-17 15:07:43+02;11000
12406;1593;2009-08-21 15:57:20+02;50000
12407;384;2009-08-27 14:00:20+02;20000
12408;249;2009-08-28 12:56:54+02;30000
12409;36;2009-09-01 11:18:30+02;20000
12410;284;2009-09-02 12:24:25+02;10000
12411;1139;2009-09-02 17:15:41+02;15000
12412;1126;2009-09-02 17:16:09+02;5000
12413;509;2009-09-02 17:16:33+02;5000
12414;3008;2009-09-02 17:16:43+02;5000
12415;566;2009-09-02 17:17:19+02;5000
12416;1267;2009-09-02 17:18:18+02;5000
12417;3001;2009-09-02 17:18:28+02;35000
12418;1362;2009-09-02 17:18:49+02;5000
12419;148;2009-09-02 17:19:35+02;10000
12420;1929;2009-09-04 11:34:12+02;20000
12421;1638;2009-09-04 11:34:38+02;20000
12422;3163;2009-09-04 12:15:42+02;10000
12423;866;2009-09-04 13:52:11+02;20000
12424;1935;2009-09-04 13:59:47+02;50000
12425;2248;2009-09-04 14:01:01+02;5000
12426;2604;2009-09-04 14:02:30+02;5000
12427;1688;2009-09-04 14:03:28+02;5000
12428;2197;2009-09-04 14:28:49+02;14385
12429;2216;2009-09-04 14:35:13+02;10000
12430;286;2009-09-04 15:40:49+02;5000
12431;1974;2009-09-04 15:41:18+02;10000
12432;2640;2009-09-04 15:41:47+02;1500
12433;2323;2009-09-04 15:42:20+02;6400
12434;2467;2009-09-04 15:42:36+02;5000
12435;1711;2009-09-04 15:42:56+02;5000
12436;2951;2009-09-04 15:43:09+02;5000
12437;2812;2009-09-04 15:43:37+02;5000
12438;2071;2009-09-04 15:44:00+02;10000
12439;2081;2009-09-04 15:44:19+02;5000
12440;2309;2009-09-04 15:44:38+02;4000
12441;2722;2009-09-04 15:44:51+02;5000
12442;2373;2009-09-04 15:45:10+02;5000
12443;932;2009-09-04 15:45:25+02;5000
12444;2762;2009-09-04 15:45:42+02;5000
12445;1234;2009-09-04 15:45:56+02;5000
12447;1202;2009-09-04 15:46:44+02;5000
12449;1114;2009-09-04 15:47:32+02;10000
12450;2451;2009-09-04 15:47:47+02;5000
12451;3191;2009-09-04 15:48:04+02;8000
12452;1089;2009-09-04 15:48:17+02;10000
12453;2643;2009-09-04 15:48:30+02;10000
12454;3054;2009-09-04 15:48:48+02;5000
12455;1755;2009-09-04 15:48:59+02;5000
12456;793;2009-09-04 15:49:09+02;5000
12457;1549;2009-09-04 15:49:40+02;34200
12458;730;2009-09-04 15:49:55+02;5000
12459;3225;2009-09-04 15:50:19+02;10000
12460;2883;2009-09-04 15:50:34+02;10000
12461;2891;2009-09-04 15:51:01+02;10000
12462;860;2009-09-04 15:51:21+02;30000
12463;2954;2009-09-04 16:10:40+02;50000
12464;466;2009-09-04 16:13:20+02;20000
12465;1001;2009-09-04 16:38:02+02;20000
12466;626;2009-09-04 16:38:15+02;15000
12467;1460;2009-09-04 16:39:01+02;10000
12468;990;2009-09-04 16:45:54+02;10000
12469;1155;2009-09-04 16:47:54+02;5000
12470;2238;2009-09-04 16:48:08+02;5000
12471;3476;2009-09-04 16:48:20+02;10000
12472;1786;2009-09-07 14:04:18+02;20000
12473;2407;2009-09-07 14:10:56+02;20000
12474;2238;2009-09-07 14:27:40+02;20000
12475;145;2009-09-07 14:51:34+02;50000
12476;992;2009-09-07 14:55:22+02;30000
12477;43;2009-09-07 20:38:46+02;10000
12478;3011;2009-09-08 13:02:51+02;25000
12479;1014;2009-09-08 20:21:14+02;10000
12480;3476;2009-09-09 11:20:05+02;9600
12481;861;2009-09-09 11:38:02+02;20000
12482;1271;2009-09-09 12:21:17+02;20000
12483;3008;2009-09-09 15:22:29+02;10000
12484;36;2009-09-09 16:39:49+02;20000
12485;3191;2009-09-09 20:16:43+02;35000
12486;1373;2009-09-10 14:54:56+02;30000
12487;2197;2009-09-10 14:59:53+02;60000
12488;421;2009-09-10 15:41:00+02;20000
12489;1022;2009-09-10 17:01:22+02;90000
12490;1593;2009-09-10 17:01:29+02;10000
12491;3143;2009-09-10 17:02:32+02;5125
12492;2131;2009-09-10 17:02:50+02;10000
12493;2620;2009-09-11 13:47:09+02;20000
12494;2812;2009-09-11 14:12:22+02;7600
12495;2722;2009-09-11 14:12:32+02;15000
12496;747;2009-09-11 14:12:53+02;30000
12497;3225;2009-09-11 14:13:05+02;15000
12498;1202;2009-09-11 14:13:13+02;20000
12499;2259;2009-09-11 14:17:50+02;5500
12500;3342;2009-09-11 14:18:04+02;20000
12501;1709;2009-09-11 14:18:20+02;20000
12502;2763;2009-09-11 14:19:02+02;15000
12503;1359;2009-09-11 14:19:37+02;26000
12504;990;2009-09-11 14:19:54+02;10000
12505;1114;2009-09-11 14:20:05+02;10000
12506;866;2009-09-11 14:20:16+02;10000
12507;1304;2009-09-11 14:30:54+02;30000
12508;1755;2009-09-11 14:32:27+02;5000
12509;793;2009-09-11 14:32:40+02;10000
12510;1278;2009-09-11 15:35:36+02;25000
12511;2750;2009-09-11 15:45:59+02;20000
12512;484;2009-09-14 11:32:25+02;20000
12513;121;2009-09-14 13:29:08+02;20000
12514;384;2009-09-14 14:55:51+02;30000
12515;3183;2009-09-15 12:18:39+02;10000
12516;1132;2009-09-15 13:04:13+02;6000
12517;2728;2009-09-16 17:54:06+02;20000
12518;930;2009-09-17 11:03:03+02;30000
12519;1165;2009-09-17 11:16:32+02;800
12520;1337;2009-09-17 11:17:28+02;30000
12521;549;2009-09-17 11:17:54+02;20000
12522;1298;2009-09-18 01:34:57+02;10000
12523;1412;2009-09-18 14:07:34+02;10000
12524;2323;2009-09-18 14:08:28+02;6000
12525;2604;2009-09-18 14:09:01+02;5000
12526;2726;2009-09-18 14:09:37+02;10000
12527;1562;2009-09-18 14:11:50+02;2500
12528;945;2009-09-18 14:12:16+02;10000
12529;866;2009-09-18 14:15:13+02;50000
12530;1593;2009-09-18 14:16:43+02;50000
12531;2020;2009-09-18 14:19:01+02;6000
12532;1362;2009-09-18 14:19:09+02;5000
12533;813;2009-09-18 14:35:21+02;5000
12534;2000;2009-09-18 14:50:50+02;15000
12535;2951;2009-09-18 14:51:42+02;10000
12536;2197;2009-09-18 14:52:33+02;20000
12537;1041;2009-09-18 16:20:59+02;20000
12538;1622;2009-09-21 12:07:34+02;500
12539;682;2009-09-21 13:05:18+02;50000
12540;291;2009-09-21 16:30:05+02;50000
12541;2560;2009-09-22 00:49:47+02;50000
12542;2640;2009-09-22 14:20:11+02;10000
12543;1126;2009-09-23 13:34:47+02;10000
12544;3411;2009-09-23 16:26:41+02;65000
12545;1794;2009-09-24 14:20:58+02;20000
12546;582;2009-09-24 14:21:34+02;50000
12547;2339;2009-09-24 14:30:13+02;20000
12548;36;2009-09-24 16:34:05+02;20000
12549;2620;2009-09-25 12:10:02+02;20000
12550;829;2009-09-25 12:10:29+02;20000
12551;2216;2009-09-25 12:11:10+02;10000
12552;2572;2009-09-25 14:09:28+02;10000
12553;148;2009-09-25 14:09:48+02;20000
12554;43;2009-09-25 14:10:56+02;20000
12555;1267;2009-09-25 14:11:54+02;20000
12556;566;2009-09-25 14:12:02+02;10000
12557;2259;2009-09-25 14:15:42+02;10000
12558;3342;2009-09-25 14:15:49+02;25000
12559;2812;2009-09-25 14:16:00+02;5000
12560;2309;2009-09-25 14:16:10+02;6000
12561;2728;2009-09-25 14:23:59+02;30000
12562;3054;2009-09-25 14:24:09+02;20000
12563;2643;2009-09-25 14:24:17+02;5000
12564;2359;2009-09-25 14:24:56+02;10000
12565;3031;2009-09-25 14:28:03+02;20000
12566;1114;2009-09-25 14:28:09+02;10000
12567;852;2009-09-25 14:28:16+02;10000
12568;558;2009-09-25 15:55:11+02;50000
12569;1089;2009-09-25 17:18:56+02;50000
12570;22;2009-09-25 18:39:51+02;30000
12571;992;2009-09-28 12:39:46+02;30000
12572;3191;2009-09-28 16:58:50+02;20000
12573;3011;2009-09-29 11:52:59+02;30000
12574;634;2009-09-29 11:53:10+02;10000
12575;36;2009-09-30 13:11:53+02;40000
12576;421;2009-09-30 15:08:15+02;46500
12577;1412;2009-10-02 13:56:31+02;40000
12578;224;2009-10-02 13:57:11+02;10000
12579;1709;2009-10-02 13:58:30+02;30000
12580;2728;2009-10-02 13:59:27+02;20000
12581;2891;2009-10-02 14:00:33+02;40000
12582;249;2009-10-02 14:01:38+02;50000
12583;3256;2009-10-02 14:02:10+02;10000
12585;1575;2009-10-02 14:02:36+02;30000
12586;3127;2009-10-02 14:02:54+02;50000
12587;1742;2009-10-02 14:03:53+02;20000
12588;1593;2009-10-02 14:04:40+02;50000
12589;3366;2009-10-02 14:10:03+02;5000
12590;3031;2009-10-02 14:11:19+02;20000
12591;522;2009-10-02 14:11:48+02;20000
12593;1430;2009-10-02 14:12:57+02;10000
12594;1562;2009-10-02 14:13:43+02;10000
12595;852;2009-10-02 14:16:14+02;35000
12596;3216;2009-10-02 14:17:40+02;20000
12597;3105;2009-10-02 14:18:25+02;20000
12598;1549;2009-10-02 14:20:27+02;11500
12600;3191;2009-10-02 14:55:12+02;20000
12601;746;2009-10-05 11:02:52+02;11000
12602;3008;2009-10-05 11:03:21+02;10600
12603;509;2009-10-05 11:04:19+02;10000
12604;36;2009-10-06 10:22:39+02;20000
12605;1132;2009-10-06 12:59:45+02;6000
12606;829;2009-10-06 15:07:20+02;20000
12607;248;2009-10-06 15:20:08+02;5000
12608;861;2009-10-07 11:04:26+02;10000
12609;121;2009-10-08 18:10:29+02;20000
12610;2855;2009-10-08 22:17:40+02;48800
12611;2486;2009-10-08 22:17:51+02;2200
12612;2855;2009-10-08 22:18:12+02;-1000
12613;3159;2009-10-08 22:18:36+02;20000
12614;866;2009-10-09 14:05:00+02;10000
12615;2728;2009-10-09 14:05:26+02;20000
12616;3191;2009-10-09 14:48:26+02;25000
12617;145;2009-10-09 16:18:22+02;50000
12618;2869;2009-10-09 16:19:37+02;50000
12619;17;2009-10-12 16:50:16+02;30000
12620;860;2009-10-12 16:50:42+02;50000
12621;785;2009-10-12 16:51:18+02;50000
12622;36;2009-10-13 10:28:45+02;50000
12623;384;2009-10-13 10:28:52+02;5000
12624;3105;2009-10-13 10:43:56+02;50000
12625;1437;2009-10-13 10:44:53+02;20000
12627;249;2009-10-13 16:42:08+02;30000
12628;2855;2009-10-13 16:43:13+02;20000
12630;3476;2009-10-14 10:45:33+02;6600
12631;1593;2009-10-14 12:18:29+02;50000
12632;992;2009-10-14 12:26:39+02;30000
12633;3011;2009-10-14 12:26:49+02;30000
12634;3163;2009-10-14 13:45:03+02;60000
12635;2869;2009-10-14 16:42:00+02;20000
12636;2238;2009-10-15 11:54:13+02;20000
12637;1585;2009-10-19 11:07:13+02;20000
12638;2855;2009-10-19 11:28:19+02;20000
12639;1304;2009-10-19 11:28:44+02;32425
12640;36;2009-10-19 11:28:58+02;3500
12641;3191;2009-10-19 11:29:19+02;11375
12642;453;2009-10-19 11:32:21+02;10000
12643;503;2009-10-19 12:50:43+02;10000
12644;1786;2009-10-19 17:27:29+02;20000
12645;861;2009-10-20 14:13:32+02;20000
12646;384;2009-10-20 16:40:06+02;20000
12647;1638;2009-10-21 10:15:43+02;20000
12648;1549;2009-10-21 12:47:43+02;60000
12649;36;2009-10-21 12:47:53+02;20000
12650;2197;2009-10-21 12:48:16+02;30000
12651;1709;2009-10-21 12:48:26+02;50000
12652;1163;2009-10-21 12:48:40+02;10000
12653;3342;2009-10-21 12:48:50+02;20000
12654;1864;2009-10-21 12:49:07+02;5000
12655;930;2009-10-21 12:49:14+02;20000
12656;2339;2009-10-21 12:49:26+02;20000
12657;3411;2009-10-22 11:02:19+02;19063
12658;1028;2009-10-23 14:55:05+02;20000
12659;1412;2009-10-23 14:58:36+02;50000
12660;1114;2009-10-23 14:58:48+02;20000
12661;684;2009-10-23 14:58:57+02;10000
12662;1928;2009-10-23 14:59:16+02;10000
12663;2407;2009-10-23 14:59:27+02;20000
12664;852;2009-10-23 14:59:34+02;10000
12665;2576;2009-10-23 14:59:44+02;10000
12666;421;2009-10-23 14:59:53+02;10000
12667;248;2009-10-23 15:00:02+02;10000
12668;3054;2009-10-23 15:00:10+02;10000
12669;2643;2009-10-23 15:00:17+02;10000
12670;3033;2009-10-23 15:00:30+02;10000
12671;1532;2009-10-23 15:00:47+02;10000
12672;2323;2009-10-23 15:01:01+02;10000
12673;2587;2009-10-23 15:01:10+02;20000
12674;2801;2009-10-23 15:01:20+02;75000
12675;145;2009-10-23 15:01:31+02;30000
12676;990;2009-10-23 15:01:45+02;60000
12677;254;2009-10-23 15:01:55+02;15000
12678;866;2009-10-23 15:02:03+02;15000
12679;644;2009-10-23 15:04:13+02;5000
12680;813;2009-10-25 21:35:42+01;4300
12681;2604;2009-10-26 12:15:31+01;20000
12682;3008;2009-10-28 12:55:03+01;10000
12683;45;2009-10-29 13:38:44+01;15000
12684;2197;2009-10-30 13:36:29+01;20000
12685;2869;2009-10-30 13:36:39+01;10000
12686;1593;2009-10-30 13:36:48+01;30000
12687;558;2009-10-30 13:37:00+01;20000
12688;730;2009-10-30 13:37:07+01;20000
12689;3342;2009-10-30 13:37:16+01;20000
12690;866;2009-10-30 13:37:27+01;11000
12691;3411;2009-10-30 13:37:34+01;10000
12692;3011;2009-10-30 13:37:44+01;20000
12693;1271;2009-10-30 13:37:51+01;30000
12694;992;2009-10-30 13:37:58+01;30000
12695;2486;2009-10-30 13:38:06+01;10000
12696;1362;2009-10-30 13:38:15+01;10800
12697;2662;2009-10-30 13:38:24+01;15000
12698;286;2009-10-30 13:38:36+01;20000
12699;2000;2009-10-30 13:38:51+01;15000
12700;682;2009-10-30 13:38:59+01;20000
12701;36;2009-10-30 13:39:05+01;10000
12702;1373;2009-10-30 13:39:14+01;20000
12703;3397;2009-10-30 13:39:23+01;20000
12704;3241;2009-10-30 13:39:32+01;30000
12705;2942;2009-10-30 13:39:40+01;20000
12706;522;2009-10-30 13:39:49+01;20000
12707;829;2009-10-30 13:40:00+01;20000
12708;3366;2009-10-30 13:40:08+01;10000
12709;3420;2009-10-30 13:40:19+01;30000
12710;384;2009-10-30 13:40:35+01;20000
12711;1089;2009-10-30 13:40:44+01;40000
12713;2451;2009-10-30 13:41:09+01;6300
12714;2728;2009-10-30 16:09:31+01;60000
12715;2216;2009-10-30 16:13:42+01;20000
12716;1743;2009-10-30 16:13:48+01;20000
12717;1128;2009-10-30 16:13:54+01;20000
12718;1755;2009-10-30 16:19:11+01;20000
12719;17;2009-10-30 16:27:46+01;30000
12720;178;2009-10-30 16:51:04+01;20000
12721;2323;2009-10-30 16:51:21+01;10000
12722;2587;2009-10-30 16:51:31+01;10000
12723;3216;2009-10-30 16:52:05+01;20000
12724;1497;2009-10-30 17:08:35+01;20000
12725;2814;2009-10-30 17:21:49+01;10000
12726;1139;2009-10-30 18:51:56+01;10000
12727;679;2009-11-02 12:32:27+01;10000
12729;1089;2009-11-02 16:15:49+01;13500
12730;2926;2009-11-02 16:16:00+01;20000
12731;860;2009-11-02 19:21:32+01;30000
12732;484;2009-11-03 15:21:42+01;10000
12733;121;2009-11-04 10:16:32+01;20000
12734;2951;2009-11-04 14:11:28+01;7200
12735;284;2009-11-04 16:29:32+01;10000
12736;3411;2009-11-05 22:00:28+01;20000
12737;3191;2009-11-05 22:00:34+01;20000
12738;249;2009-11-06 13:46:02+01;49900
12739;1089;2009-11-06 13:46:13+01;20000
12740;2812;2009-11-06 13:46:35+01;20000
12741;2662;2009-11-06 13:46:45+01;15000
12742;2020;2009-11-06 13:47:03+01;15000
12743;1267;2009-11-06 13:47:13+01;20000
12744;932;2009-11-06 13:47:42+01;40000
12745;1362;2009-11-06 13:48:09+01;15000
12746;619;2009-11-06 13:48:44+01;20000
12747;1206;2009-11-06 13:48:56+01;10000
12748;1974;2009-11-06 13:49:08+01;50000
12749;2238;2009-11-06 13:49:18+01;50000
12750;1155;2009-11-06 13:49:31+01;22200
12751;2036;2009-11-06 13:49:39+01;20000
12752;1359;2009-11-06 13:53:04+01;8000
12753;549;2009-11-06 13:53:13+01;30000
12754;1430;2009-11-06 13:54:14+01;12000
12755;1451;2009-11-06 13:54:25+01;5000
12756;866;2009-11-06 13:54:32+01;30000
12757;2620;2009-11-11 17:41:44+01;20000
12758;861;2009-11-12 13:04:14+01;30000
12759;1041;2009-11-13 13:37:46+01;20000
12760;2869;2009-11-13 13:37:54+01;20000
12761;1865;2009-11-13 13:38:02+01;10000
12762;1794;2009-11-13 13:38:15+01;20003
12763;1786;2009-11-13 13:38:25+01;20000
12764;558;2009-11-13 13:38:33+01;29900
12765;3127;2009-11-13 13:38:52+01;29900
12766;2250;2009-11-13 13:39:02+01;20000
12767;2891;2009-11-13 13:39:12+01;50000
12768;3444;2009-11-13 13:39:23+01;20000
12769;1549;2009-11-13 13:39:31+01;40000
12770;286;2009-11-13 13:39:38+01;20000
12771;3044;2009-11-13 13:39:47+01;50000
12772;866;2009-11-13 13:39:57+01;20000
12773;2763;2009-11-13 13:40:15+01;30000
12774;582;2009-11-13 13:40:26+01;50000
12775;1532;2009-11-13 13:40:36+01;10000
12776;2323;2009-11-13 13:40:47+01;20000
12777;1854;2009-11-13 13:40:57+01;20000
12778;2197;2009-11-13 13:41:03+01;20000
12779;3011;2009-11-13 13:41:13+01;20000
12780;148;2009-11-13 13:41:25+01;30000
12781;43;2009-11-13 13:41:36+01;20000
12782;145;2009-11-13 13:41:43+01;40000
12783;2259;2009-11-13 13:41:52+01;10000
12784;36;2009-11-13 13:42:09+01;20000
12785;3342;2009-11-13 13:42:15+01;20000
12786;1202;2009-11-13 13:42:22+01;30000
12787;930;2009-11-13 13:42:29+01;20000
12788;2339;2009-11-13 13:42:36+01;20000
12789;829;2009-11-13 13:42:44+01;25000
12790;793;2009-11-13 13:42:53+01;10000
12791;503;2009-11-13 15:37:23+01;10000
12792;2955;2009-11-13 15:56:54+01;10000
12793;1332;2009-11-13 15:57:15+01;10000
12794;1176;2009-11-13 15:57:36+01;10000
12795;2728;2009-11-13 15:57:53+01;20000
12796;1412;2009-11-13 15:58:38+01;30000
12797;2722;2009-11-13 15:58:58+01;20000
12798;2309;2009-11-13 15:59:14+01;10000
12799;3054;2009-11-13 16:13:21+01;20000
12800;1304;2009-11-13 16:22:39+01;10000
12801;3191;2009-11-13 17:01:28+01;10000
12802;224;2009-11-13 18:31:56+01;7000
12803;589;2009-11-13 19:18:23+01;20000
12804;1298;2009-11-15 13:26:38+01;5000
12805;1234;2009-11-17 13:48:36+01;10000
12806;1593;2009-11-18 10:01:36+01;50000
12807;36;2009-11-22 19:41:41+01;30340
12808;2486;2009-11-23 10:00:34+01;10000
12809;3366;2009-11-23 11:50:36+01;5000
12810;3227;2009-11-23 11:50:46+01;19900
12811;1022;2009-11-23 11:50:53+01;20000
12812;945;2009-11-23 11:51:18+01;20000
12813;566;2009-11-23 11:51:26+01;30000
12814;684;2009-11-23 11:51:41+01;10000
12815;254;2009-11-23 11:51:50+01;24000
12816;1593;2009-11-23 11:51:56+01;1000
12817;1295;2009-11-23 11:52:08+01;10000
12818;484;2009-11-23 11:52:16+01;20000
12819;3446;2009-11-23 11:53:54+01;10000
12820;1569;2009-11-23 11:54:04+01;60000
12821;248;2009-11-23 11:54:12+01;20000
12823;2451;2009-11-23 11:54:30+01;20000
12824;3411;2009-11-23 11:54:42+01;20000
12825;1430;2009-11-23 11:54:51+01;20000
12826;2620;2009-11-27 12:04:45+01;20000
12827;3191;2009-11-27 16:32:14+01;10000
12828;860;2009-11-27 16:34:05+01;30000
12829;634;2009-11-30 10:13:34+01;20000
12830;2801;2009-11-30 10:24:53+01;30000
12831;3054;2009-11-30 10:55:31+01;20000
12832;2576;2009-11-30 10:55:48+01;20000
12833;990;2009-11-30 10:56:01+01;20000
12834;384;2009-11-30 10:56:14+01;20000
12835;1022;2009-11-30 10:56:22+01;100000
12836;1359;2009-11-30 10:56:34+01;20000
12837;3114;2009-11-30 10:56:50+01;15000
12838;3031;2009-11-30 10:57:10+01;20000
12839;1585;2009-11-30 10:57:22+01;30000
12840;2716;2009-11-30 10:57:43+01;15000
12841;1928;2009-11-30 10:58:03+01;10000
12842;2855;2009-11-30 10:58:11+01;20000
12843;1532;2009-11-30 10:58:59+01;20000
12844;2587;2009-11-30 10:59:29+01;35000
12845;3033;2009-11-30 10:59:42+01;20000
12846;140;2009-11-30 11:00:00+01;20000
12847;549;2009-11-30 11:00:09+01;30000
12848;829;2009-11-30 11:00:28+01;20000
12849;2726;2009-11-30 11:00:40+01;20000
12850;148;2009-11-30 11:01:00+01;15000
12851;866;2009-11-30 11:01:57+01;20000
12852;2444;2009-11-30 11:02:08+01;15000
12853;2950;2009-11-30 11:02:35+01;15000
12854;1854;2009-11-30 11:04:28+01;20000
12855;2323;2009-11-30 11:06:31+01;10000
12856;43;2009-11-30 11:06:44+01;20000
12857;530;2009-11-30 13:23:03+01;15000
12858;2926;2009-11-30 16:47:22+01;10000
12859;32;2009-11-30 17:14:44+01;25000
12860;2604;2009-11-30 17:15:01+01;30000
12861;2764;2009-11-30 17:15:15+01;20000
12862;1593;2009-11-30 17:15:23+01;50000
12863;45;2009-12-01 12:48:49+01;15000
12864;224;2009-12-01 20:01:03+01;20000
12865;3081;2009-12-01 20:01:15+01;25000
12866;2993;2009-12-01 20:01:23+01;15000
12867;2216;2009-12-02 11:37:21+01;25000
12868;2728;2009-12-02 11:37:28+01;20000
12869;2197;2009-12-02 11:37:38+01;40000
12870;145;2009-12-02 11:37:51+01;40000
12871;1373;2009-12-02 11:38:01+01;30000
12872;866;2009-12-02 11:38:06+01;20000
12873;2323;2009-12-02 11:38:15+01;15000
12874;930;2009-12-02 11:38:21+01;30000
12875;2339;2009-12-02 11:38:31+01;30000
12876;3446;2009-12-02 11:38:39+01;15000
12877;3216;2009-12-02 11:38:48+01;30000
12878;3342;2009-12-02 11:38:56+01;20000
12879;1202;2009-12-02 11:39:03+01;20000
12880;17;2009-12-02 11:39:12+01;20000
12881;634;2009-12-02 11:39:19+01;15000
12882;990;2009-12-02 11:39:28+01;5000
12883;1688;2009-12-02 11:39:35+01;20000
12884;384;2009-12-02 11:39:40+01;20000
12885;2177;2009-12-02 13:23:39+01;5000
12886;3008;2009-12-02 13:23:46+01;6000
12887;36;2009-12-02 13:57:20+01;50000
12888;1089;2009-12-02 13:57:30+01;20000
12889;522;2009-12-02 13:57:39+01;20000
12890;254;2009-12-02 13:58:05+01;25000
12891;1864;2009-12-02 13:58:17+01;10000
12892;530;2009-12-02 13:59:38+01;15000
12893;861;2009-12-03 13:23:33+01;20000
12894;3411;2009-12-03 18:01:31+01;20000
12895;2855;2009-12-04 14:00:09+01;200
12896;2855;2009-12-04 14:00:18+01;19800
12897;3011;2009-12-04 14:00:28+01;20000
12898;992;2009-12-04 14:00:41+01;20000
12899;1271;2009-12-04 14:00:53+01;20000
12900;682;2009-12-04 14:01:04+01;20000
12901;1742;2009-12-04 14:01:17+01;35000
12902;1278;2009-12-04 14:01:28+01;20000
12903;1359;2009-12-04 14:01:39+01;10000
12904;2728;2009-12-04 14:01:51+01;20000
12905;1412;2009-12-04 14:02:01+01;20000
12906;1709;2009-12-04 14:02:15+01;25000
12907;2620;2009-12-04 14:02:24+01;10000
12908;866;2009-12-04 14:02:32+01;20000
12909;248;2009-12-04 14:02:41+01;10000
12910;1755;2009-12-04 14:02:52+01;40000
12911;2309;2009-12-04 14:03:07+01;30000
12912;2812;2009-12-04 14:03:26+01;30000
12913;2722;2009-12-04 14:03:47+01;20000
12914;2323;2009-12-04 14:04:01+01;10000
12915;3033;2009-12-04 14:04:16+01;10000
12916;1532;2009-12-04 14:04:33+01;10000
12917;2587;2009-12-04 14:04:43+01;30000
12918;2407;2009-12-04 14:04:53+01;20000
12919;582;2009-12-04 14:05:03+01;50000
12920;3183;2009-12-04 14:05:23+01;40000
12921;829;2009-12-04 14:05:32+01;20000
12922;1089;2009-12-04 14:05:51+01;20000
12923;2359;2009-12-04 14:06:01+01;10000
12924;2197;2009-12-04 14:06:10+01;20000
12925;793;2009-12-04 14:06:20+01;20000
12926;2020;2009-12-04 14:06:33+01;10000
12927;1267;2009-12-04 14:06:47+01;20000
12928;2662;2009-12-04 14:07:02+01;15000
12929;1362;2009-12-04 14:07:16+01;9900
12930;3001;2009-12-04 14:07:32+01;30000
12931;3105;2009-12-04 14:07:40+01;20000
12932;3191;2009-12-04 14:07:53+01;5000
12933;549;2009-12-04 19:11:36+01;40000
12934;3031;2009-12-04 19:11:43+01;30000
12935;558;2009-12-04 19:11:49+01;19900
12936;3114;2009-12-04 19:11:56+01;10000
12937;2950;2009-12-04 19:12:03+01;4000
12938;3163;2009-12-04 19:12:10+01;20000
12939;2620;2009-12-04 19:13:45+01;20000
12940;2576;2009-12-04 19:40:14+01;10000
12941;2342;2009-12-04 19:40:20+01;10000
12942;2762;2009-12-08 10:50:44+01;10000
12943;3008;2009-12-08 10:51:31+01;6000
12944;2951;2009-12-08 10:51:42+01;3000
12946;2620;2009-12-14 13:40:59+01;10000
12947;284;2009-12-14 13:41:35+01;10000
12948;2071;2009-12-15 10:47:09+01;10000
12949;2131;2009-12-15 10:47:55+01;20000
12950;2604;2009-12-15 10:48:39+01;50000
12951;1786;2009-12-15 11:46:41+01;20000
12952;121;2009-12-15 12:50:14+01;20000
12953;746;2009-12-15 14:40:43+01;11000
12954;3225;2009-12-16 18:42:15+01;30000
12955;3366;2009-12-16 18:42:34+01;10000
12956;1593;2009-12-16 18:42:59+01;30000
12957;248;2009-12-16 18:43:22+01;10000
12958;1430;2009-12-16 18:43:40+01;5000
12959;1638;2009-12-17 11:16:20+01;20000
12960;2762;2009-12-18 11:11:14+01;10000
12961;1593;2009-12-18 13:43:28+01;30000
12962;945;2009-12-18 13:43:36+01;10000
12963;1549;2009-12-18 13:43:45+01;20000
12964;1854;2009-12-18 13:43:53+01;20000
12965;2532;2009-12-18 18:21:23+01;15000
12966;2216;2010-01-05 13:28:36+01;10000
12967;2620;2010-01-14 11:58:56+01;20000
12968;1126;2010-01-14 11:59:03+01;10000
12969;2855;2010-01-14 14:24:35+01;50000
12970;2855;2010-01-14 14:33:59+01;-5000
12971;2871;2010-01-14 14:34:14+01;5000
12972;3008;2010-01-20 14:59:39+01;10000
12973;2762;2010-01-20 15:00:34+01;10000
12974;2238;2010-01-20 15:02:41+01;30000
